,q_U234,q_U235,q_U236,q_U237,q_U238,q_Np237,q_Np238,q_Np239,q_Pu238,q_Pu239,q_Pu240,q_Pu241,q_Pu242,q_Am241,q_Am242M,q_Am243,q_Cm242,q_Cm243,q_Cm244,q_Cm245,q_I135,q_Xe135,q_Nd147,q_Nd148,q_Pm147,q_Pm148,q_Pm148M,q_Pm149,q_Sm149,q_Gd154,q_Gd155,q_Gd156,q_Gd157,q_Gd158,q_Gd160,q_Eu157,q_Rh103,q_Ru103,q_Eu153,q_residual
16_1,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_2,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_3,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_4,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_5,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_6,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_7,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_8,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_9,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
16_10,1.321981e-06,0.000120765902,1.1594935e-05,2.2347e-08,0.006669138562,4.76842e-07,1.045e-09,4.08491e-07,4.5794e-08,2.2894886e-05,4.136864e-06,1.564893e-06,1.51204e-07,1.8862e-08,2.51e-10,7.128e-09,2.441e-09,1.3e-11,4.72e-10,7e-12,4.727e-09,1.976e-09,6.4843e-08,1.172671e-06,1.054064e-06,4.552e-09,7.031e-09,8.298e-09,1.7197e-08,5.5e-10,1.01e-10,5.5967e-08,3.24e-10,2.3082e-08,1.886e-09,6.3e-11,1.950559e-06,4.56232e-07,2.13544e-07,1
17_0,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_1,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_2,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_3,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_4,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_5,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_6,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_7,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_8,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_9,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
17_10,1.296735e-06,0.00011466154,1.2616825e-05,2.3971e-08,0.006663233436,5.64207e-07,1.249e-09,4.13105e-07,6.0991e-08,2.4396772e-05,4.83841e-06,1.950608e-06,2.16079e-07,2.6353e-08,3.71e-10,1.165e-08,3.795e-09,2.3e-11,8.83e-10,1.5e-11,4.719e-09,1.968e-09,6.463e-08,1.316289e-06,1.145773e-06,4.986e-09,7.698e-09,8.468e-09,1.7459e-08,7.88e-10,1.16e-10,6.9358e-08,3.5e-10,2.7848e-08,2.351e-09,6.8e-11,2.241499e-06,4.67494e-07,2.54223e-07,1
18_0,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_1,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_2,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_3,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_4,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_5,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_6,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_7,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_8,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_9,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
18_10,1.269889e-06,0.000108398529,1.3655047e-05,2.5639e-08,0.006656808833,6.62639e-07,1.482e-09,4.18082e-07,8.0357e-08,2.5815065e-05,5.596216e-06,2.384208e-06,3.01562e-07,3.5852e-08,5.3e-10,1.8495e-08,5.714e-09,3.9e-11,1.597e-09,3e-11,4.711e-09,1.958e-09,6.4417e-08,1.470407e-06,1.235605e-06,5.419e-09,8.353e-09,8.64e-09,1.7696e-08,1.111e-09,1.34e-10,8.5637e-08,3.77e-10,3.3415e-08,2.913e-09,7.4e-11,2.552823e-06,4.78564e-07,3.00623e-07,1
19_0,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_1,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_2,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_3,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_4,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_5,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_6,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_7,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_8,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_9,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
19_10,1.239673e-06,0.000101618997,1.4765668e-05,2.745e-08,0.006649391625,7.79752e-07,1.765e-09,4.23801e-07,1.06484e-07,2.7215575e-05,6.45766e-06,2.892741e-06,4.19416e-07,4.837e-08,7.48e-10,2.9318e-08,8.538e-09,6.6e-11,2.896e-09,6e-11,4.703e-09,1.945e-09,6.419e-08,1.645687e-06,1.327782e-06,5.876e-09,9.025e-09,8.824e-09,1.7917e-08,1.574e-09,1.56e-10,1.06799e-07,4.09e-10,4.0327e-08,3.633e-09,8e-11,2.904667e-06,4.90178e-07,3.565e-07,1
20_0,1.205827e-06,9.4350231e-05,1.593896e-05,2.9405e-08,0.006640837708,9.18229e-07,2.107e-09,4.30307e-07,1.4172e-07,2.8567734e-05,7.426433e-06,3.478045e-06,5.80078e-07,6.453e-08,1.04e-09,4.6268e-08,1.2617e-08,1.12e-10,5.244e-09,1.22e-10,4.693e-09,1.928e-09,6.3951e-08,1.84446e-06,1.420519e-06,6.35e-09,9.702e-09,9.02e-09,1.8112e-08,2.237e-09,1.85e-10,1.34572e-07,4.45e-10,4.8924e-08,4.554e-09,8.7e-11,3.299535e-06,5.02352e-07,4.23374e-07,1
20_1,1.205827e-06,9.4350231e-05,1.593896e-05,2.9405e-08,0.006640837708,9.18229e-07,2.107e-09,4.30307e-07,1.4172e-07,2.8567734e-05,7.426433e-06,3.478045e-06,5.80078e-07,6.453e-08,1.04e-09,4.6268e-08,1.2617e-08,1.12e-10,5.244e-09,1.22e-10,4.693e-09,1.928e-09,6.3951e-08,1.84446e-06,1.420519e-06,6.35e-09,9.702e-09,9.02e-09,1.8112e-08,2.237e-09,1.85e-10,1.34572e-07,4.45e-10,4.8924e-08,4.554e-09,8.7e-11,3.299535e-06,5.02352e-07,4.23374e-07,1
20_2,1.205827e-06,9.4350231e-05,1.593896e-05,2.9405e-08,0.006640837708,9.18229e-07,2.107e-09,4.30307e-07,1.4172e-07,2.8567734e-05,7.426433e-06,3.478045e-06,5.80078e-07,6.453e-08,1.04e-09,4.6268e-08,1.2617e-08,1.12e-10,5.244e-09,1.22e-10,4.693e-09,1.928e-09,6.3951e-08,1.84446e-06,1.420519e-06,6.35e-09,9.702e-09,9.02e-09,1.8112e-08,2.237e-09,1.85e-10,1.34572e-07,4.45e-10,4.8924e-08,4.554e-09,8.7e-11,3.299535e-06,5.02352e-07,4.23374e-07,1
